SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,"Meta Category",Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,"HSN Code",Image,"Qty Sold in last 30 days"
FN2102175-S-WH32516,"Elvio Velvet 1 Seater Sofa In Mustard Yellow Colour",AS-515-1S-CamelPVCPVC_,AS-515-1S-CamelPVCPVC_,simple,Furniture,12956,50999,21249,---,---,---,0,Mumbai,0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/1/-/60x66/1-seater-sofa-camel-leatherette_pm9338-1-seater-sofa-camel-leatherette_pm9338-cdj70c.jpg,0
FN2102241-S-WH32516,"Consalvo Teak Wood Arm Chair In Grey Colour",ALC-102-Print1__,ALC-102-Print1__,simple,Furniture,15293,50999,24999,---,---,---,0,Mumbai,0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/arm-chairs-print-teak-wood_pm9338-arm-chairs-print-teak-wood_pm9338-773xui.jpg,0
FN2085974-S-WH32516,"Weston Velvet Fabric Dining Chair in Grey and Blush Colour",ADC-106-Grey+Blush(Seat)(D.BrownPolish+Cap)_WH,ADC-106-Grey+Blush(Seat)(D.BrownPolish+Cap)_WH,simple,Furniture,5130,22299,11399,---,---,---,0,Mumbai,0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/w/e/60x66/weston-teak-wood-dining-chair-in-grey-and-blush-colour-weston-teak-wood-dining-chair-in-grey-and-blu-a2shbi.jpg,0
FN1745304-S-WH32516,"Vintter Leatherette 1 Seater Motorized Recliner in Black & Brown Colour","Hero One Seater Recliner Motorize_Faux_07_PM_01","Hero One Seater Recliner Motorize_Faux_07_Hybrid",simple,Furniture,17458,66999,62856,---,2,---,2,Mumbai,0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/v/i/60x66/vintter-1-seater-leatherette-motorized-recliner-in-black---brown-colour-by-casacraft-vintter-1-seate-nqlrdl.jpg,3
FN2160704-S-WH32516,"Aadeswhar Casacraft Swatchbook_WH32516","Aadeswhar Casacraft Swatchbook_WH32516","Aadeswhar Casacraft Swatchbook_WH32516",simple,Furniture,20,25,22,---,---,---,0,Mumbai,0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/a/a/60x66/aadeswhar-casacraft-swatchbook_wh32516-aadeswhar-casacraft-swatchbook_wh32516-xtgemo.jpg,0
FM2116302-S-WH32516,"Aelber Velvet 3 Seater Sofa In Wine Red Colour",AS-499-3Str-Vel-WineVelvet_WH32516,AS-499-3Str-Vel-WineVelvet_WH32516,simple,Furniture,20532,67999,46249,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-3-seater-sofa-in-wine-red-colour-aelber-velvet-3-seater-sofa-in-wine-red-colour-yitr1v.jpg,0
FN2095453-S-WH32516,"Aelber Velvet 1 Seater Sofa In Powder Blue Colour",AS-499-1Str-PowderBlueVelvet_unique,AS-499-1Str-PowderBlueVelvet_unique,simple,Furniture,10909,39999,17499,---,---,---,0,Mumbai,0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-1-seater-sofa-in-powder-blue-colour-aelber-velvet-1-seater-sofa-in-powder-blue-colour-hzysyp.jpg,0
FN2095454-S-WH32516,"Aelber Velvet 2 Seater Sofa In Powder Blue Colour",AS-499-2Str-PowderBlueVelvet_unique,AS-499-2Str-PowderBlueVelvet_unique,simple,Furniture,16249,56999,49999,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/a/e/60x66/aelber-velvet-2-seater-sofa-in-powder-blue-colour-aelber-velvet-2-seater-sofa-in-powder-blue-colour-mkrjll.jpg,0
FN1778972-S-WH32516,"Fernand Fabric 2 Seater Sofa In Red Multicolour","Frida II_02213_5482_09001_08005_Hybrid_New_2021-3427ManishWRNSKU","Frida II_02213_5482_09001_08005_Hybrid_New_2021-3427MANISHWRNSKU",simple,Furniture,12673,41999,41332,---,---,---,0,Mumbai,1,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/f/e/60x66/fernand-fabric-2-seater-sofa-in-red-multicolour-fernand-fabric-2-seater-sofa-in-red-multicolour-dwuodp.jpg,0
FM1913239-S-WH32516,"Kaylee Velvet 3 Seater Sofa In Fossil Grey Colour",AS-443-3S-GreyVelvet-Orchid333._,"AS-443-3S-GreyVelvet-Orchid333.,",simple,Furniture,21287,69999,67499,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/k/a/60x66/kaylee-3-seater-sofa-in-grey-colour-kaylee-3-seater-sofa-in-grey-colour-3icdgp.jpg,0
FM1919795-S-WH32516,"Penza Leatherette 3 Seater Sofa In Grey Colour",AS-105-3S-GreyPVC,"3 Seater Sofa",simple,Furniture,19484,61999,43749,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/j/e/60x66/jefren-3-seater-sofa-in-grey-colour---woodsworth-by-pepperfry-jefren-3-seater-sofa-in-grey-colour----vdq8lm.jpg,0
FN1877185-S-WH32516,"Ercilia Fabric 3 Seater Sofa In Rust Colour",AS-343-3Str-Rust-Leone13282_PM_,"AS-343-3Str-Rust-Leone13282_PM,",simple,Furniture,16473,45999,39999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/r/e/60x66/regina-3-seater-sofa-in-rust-colour---casacraft-by-pepperfry-regina-3-seater-sofa-in-rust-colour---c-mh58yr.jpg,0
FM1894774-S-WH32516,"Alisia Fabric 2 Seater Sofa In Beige Colour","AS-463-2 STR-Beige-Azora 59203","2 Seater Sofa",simple,Furniture,12577,32999,31249,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-2-seater-sofa-in-beige-azora-color---woodsworth-by-pepperfry-alisia-2-seater-sofa-in-beige-az-zzfhnu.jpg,0
FM1896986-S-WH32516,"Bonito Velvet 1 Seater Sofa In Yellow Colour","AS-469-1S-Mustard Yellow Velvet-Glam 656_a","AS-469-1S-Mustard Yellow Velvet-Glam 656,",simple,Furniture,11084,29999,28749,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-1-seater-velvet-sofa-in-yellow-colour-by-casacraft-bonito-1-seater-velvet-sofa-in-yellow-colo-ysjipj.jpg,0
FM1897001-S-WH32516,"Vito Fabric 3 Seater Sofa In Chestnut Brown Colour",AS-472-3S-ChestnutBrown-Azora58109_.,AS-472-3S-ChestnutBrown-Azora58109_.,simple,Furniture,18762,51999,48124,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-3-seater-sofa-in-brown-colour---casacraft-by-pepperfry-fidel-3-seater-sofa-in-brown-colour---c-lsqrfp.jpg,0
FM1897003-S-WH32516,"Vito Fabric 2 Seater Sofa In Chestnut Brown Colour",AS-472-2S-ChestnutBrown-Azora58109_.,AS-472-2S-ChestnutBrown-Azora58109_.,simple,Furniture,14986,40999,38124,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-2-seater-sofa-in-brown-colour---casacraft-by-pepperfry-fidel-2-seater-sofa-in-brown-colour---c-irvhoc.jpg,0
FN1877183-S-WH32516,"Ercilia Fabric 1 Seater Sofa In Mint Green Colour","AS-343-1Str-Mint Green-Leone 18641_PM_","AS-343-1Str-Mint Green-Leone 18641_PM,",simple,Furniture,9839,31999,26249,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/r/e/60x66/regina-1-seater-sofa-in-mint-green-colour-by-casacraft-regina-1-seater-sofa-in-mint-green-colour-by--r2wa49.jpg,0
FM1896978-S-WH32516,"Bonito Velvet 3 Seater Sofa In Yellow Colour","AS-469-3S-Mustard Yellow Velvet-Glam 656_","AS-469-3S-Mustard Yellow Velvet-Glam 656_",simple,Furniture,17119,44499,42499,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-3-seater-sofa-in-yellow-colour-bonito-velvet-3-seater-sofa-in-yellow-colour-aswuuw.jpg,0
FM1896049-S-WH32516,"Bonito Velvet 2 Seater Sofa In Green Colour","AS-469-2S-Bottle Green-ICONIC 61_","AS-469-2S-Bottle Green-ICONIC 61,",simple,Furniture,14595,47999,46665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-green-colour-bonito-velvet-2-seater-sofa-in-green-colour-rd2nub.jpg,0
FM1896050-S-WH32516,"Bonito Velvet 2 Seater Sofa In Blush Pink Colour","AS-469-2S-Blush Velvet-Vishat Blush","AS-469-2S-Blush Velvet-Vishat Blush",simple,Furniture,14595,47999,46665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-blush-pink-colour-bonito-velvet-2-seater-sofa-in-blush-pink-colour-tgm07h.jpg,0
FM1896082-S-WH32516,"Vito Fabric 2 Seater Sofa In Navy Blue Colour",AS-472-2S-NavyBlue-Azora56136__,"AS-472-2S-NavyBlue-Azora56136_,",simple,Furniture,14986,49499,47999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-2-seater-sofa-in-navy-blue-colour---casacraft-by-pepperfry-fidel-2-seater-sofa-in-navy-blue-co-rkzwb2.jpg,0
FM1896983-S-WH32516,"Bonito Velvet 2 Seater Sofa In Berry Red Colour","AS-469-2S-Red Velvet-ICONIC36","AS-469-2S-Red Velvet-ICONIC36",simple,Furniture,14595,47999,46665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-berry-red-colour-bonito-velvet-2-seater-sofa-in-berry-red-colour-aukgqc.jpg,0
FM1896984-S-WH32516,"Bonito Velvet 1 Seater Sofa In Royal Blue Colour","AS-469-1S-Blue Velvet-Vishat Blue","AS-469-1S-Blue Velvet-Vishat Blue",simple,Furniture,11084,36499,34665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-1-seater-sofa-in-royal-blue-colour-bonito-velvet-1-seater-sofa-in-royal-blue-colour-z1a2zw.jpg,0
FM1896985-S-WH32516,"Bonito Velvet 1 Seater Sofa In Fossil Grey Colour","AS-469-1S-Grey Velvet-Iconic 57_","AS-469-1S-Grey Velvet-Iconic 57,",simple,Furniture,11084,36499,34665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-1-seater-sofa-in-fossil-grey-colour-bonito-velvet-1-seater-sofa-in-fossil-grey-colour-c7bjd5.jpg,0
FM1894775-S-WH32516,"Alisia Fabric 3 Seater Sofa In Sandy Brown","AS-463-3 STR-Sandy Brown-Azora 58007","3 Seater Sofa",simple,Furniture,17248,49999,49374,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-3-seater-sofa-in-sandy-brown-azora-color---woodsworth-by-pepperfry-alisia-3-seater-sofa-in-sa-baxcue.jpg,0
FM1894776-S-WH32516,"Alisia Fabric 3 Seater Sofa In Navy Blue Colour","AS-463-3 STR-Navy Blue-Azora 56136","3 Seater Sofa",simple,Furniture,17248,49999,49374,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-3-seater-sofa-in-navy-blue-azora-color---woodsworth-by-pepperfry-alisia-3-seater-sofa-in-navy-pgabtm.jpg,0
FM1894771-S-WH32516,"Alisia Fabric 1 Seater Sofa In Beige Colour","AS-463-1STR-Beige-Azora 59203","1 Seater Sofa",simple,Furniture,10874,34999,31874,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-fabric-1-seater-sofa-in-beige-colour-alisia-fabric-1-seater-sofa-in-beige-colour-7fjenz.jpg,0
FM1963676-S-WH32516,"Bonito Velvet 2 Seater Sofa In Teal Blue Colour","AS-469-2S-Teal-ICONIC 53","Bonito Teal Colour 2 Seater",simple,Furniture,14595,37999,36841,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-teal-blue-colour-bonito-velvet-2-seater-sofa-in-teal-blue-colour-jz8zbw.jpg,0
FM1913242-S-WH32516,"Ercilia Fabric 3 Seater Sofa In Navy Blue Colour",343-3S-NavyBlue-Azora56136,"3 Seater Sofa",simple,Furniture,19380,45999,43888,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/r/e/60x66/regina-3-seater-sofa-in-sky-blue-colour-regina-3-seater-sofa-in-sky-blue-colour-xvkoam.jpg,0
FM1910030-S-WH32516,"Sergio Velvet Slipper Chair In Berry Red Colour","AS-494-Chair-ICONIC 36 RED_","AS-494-Chair-ICONIC 36 RED,",simple,Furniture,8614,31499,29999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/sergio-velvet-slipper-chair-in-berry-red-colour-sergio-velvet-slipper-chair-in-berry-red-colour-m8bt7h.jpg,0
FM1926954-S-WH32516,"Madrid Chaise Lounger In Printed Velvet Upholstery - CasaCraft",AS-487-CL-Elle-Design1_a,"Chaise Lounger .",simple,Furniture,12980,41499,41332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/calleros-chaise-lounger-in-navy-blue-colour----casacraft-by-pepperfry-calleros-chaise-lounger-in-nav-kfknye.jpg,0
FN1877172-S-WH32516,"Tarouca Fabric Pull Out Sofa Cum Bed In Slate Grey Colour",AS-410-3Str-VSCB-AozraSteelGrey-58045,AS-410-3Str-VSCB-AozraSteelGrey-58045,simple,Furniture,25376,84999,78124,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/s/a/60x66/savana-sofa-cum-bed-in-steel-grey-colour---casacraft-by-pepperfry-savana-sofa-cum-bed-in-steel-grey--yxxjyx.jpg,0
FM1903580-S-WH32516,"Berezne Velvet 2 Seater Sofa In Teal Blue Colour",Hybrid_AS-476-2S-TealVelvet-VishatTeal,Hybrid_AS-476-2S-TealVelvet-VishatTeal,simple,Furniture,15470,42999,40587,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berezne-2-seater-sofa-in-teal-colour--amberville-by-pepperfry-berezne-2-seater-sofa-in-teal-colour---vpzxyn.jpg,0
FM1894762-S-WH32516,"Palermo Fabric 3 Seater Sofa In Chestnut Brown Colour","AS-467-3 STR-CHESTNUT BROWN-AZORA 58109","3 Seater Sofa",simple,Furniture,16703,47999,42665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/i/z/60x66/izzo-3-seater-sofa-in-chestnut-brown-azora-color---woodsworth-by-pepperfry-izzo-3-seater-sofa-in-che-alenem.jpg,0
FM1894760-S-WH32516,"Palermo Fabric 3 Seater Sofa In Sandy Brown Colour","AS-467-3 STR-SANDY BROWN-AZORA 58007","3 Seater Sofa",simple,Furniture,16703,48999,43749,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/i/z/60x66/izzo-3-seater-sofa-in-sandy-brown-azora-color---woodsworth-by-pepperfry-izzo-3-seater-sofa-in-sandy--rywvnx.jpg,0
FM1918954-S-WH32516,"Imelda Velvet 3 Seater Sofa In Teal Blue Colour",Hybrid_AS-385-3Str-Teal-Orchid337,Hybrid_AS-385-3Str-Teal-Orchid337,simple,Furniture,21594,66999,58749,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-3-seater-sofa-in-teal-blue-colour---amberville-by-pepperfry-wiltshire-3-seater-sofa-in-tea-e9dzwr.jpg,0
FM1900444-S-WH32516,"Celso Fabric LHS Sectional Sofa (3 + Lounger) in Slate Grey Colour","AS-474-L-LHS-Grey-Omega 352_a","LHS Sectional Sofa,",simple,Furniture,28088,92499,91427,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/c/e/60x66/celso-lhs-sectional-sofa-in-grey-colour--casacraft-by-pepperfry-celso-lhs-sectional-sofa-in-grey-col-qc751x.jpg,0
FM1903106-S-WH32516,"Calleros Fabric Chaise Lounger in Chestnut Brown Colour",AS-487-CL-ChestnutBrown-Azora58109,"Chaise Lounger",simple,Furniture,13031,38999,34284,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/calleros-chaise-lounger-in-chestnut-brown-colour-by-casacraft-calleros-chaise-lounger-in-chestnut-br-ve1ne1.jpg,0
FM1900438-S-WH32516,"Fidel Velvet LHS Sectional Sofa (3 + Lounger) In Royal Blue Colour",AS-471L-LHS-BlueVelvet-VISHATBLUE,AS-471L-LHS-BlueVelvet-VISHATBLUE,simple,Furniture,27848,91999,89999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-lhs-velvet-sectional-sofa-in-royal-blue-colour-by-casacraft-fidel-lhs-velvet-sectional-sofa-in-vfe8xd.jpg,0
FN1857282-S-WH32516,"Owen 2 Seater Velvet Sofa in Indigo Blue and White Stripes Colour",AS-442-2S-BlueWhiteStripesVelvet_,"AS-442-2S-BlueWhiteStripesVelvet,",simple,Furniture,18644,41999,41110,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/o/w/60x66/owen-2-seater-sofa-in-indigo-blue-and-white-stripes-colour---casacraft-by-pepperfry-owen-2-seater-so-ewzxst.jpg,0
FM1896071-S-WH32516,"Fidel Fabric 2 Seater Sofa In Slate Grey Colour","AS-471-2S-OMEGA GREY 352_","AS-471-2S-OMEGA GREY 352,",simple,Furniture,14514,47999,45332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-2-seater-sofa-in-slate-grey-colour-fidel-fabric-2-seater-sofa-in-slate-grey-colour-yfbk6b.jpg,0
FM1896075-S-WH32516,"Fidel Fabric 1 Seater Sofa In Slate Grey Colour","AS-471-1S-OMEGA GREY 352_","AS-471-1S-OMEGA GREY 352,",simple,Furniture,11446,37999,35999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-1-seater-sofa-in-slate-grey-colour-fidel-fabric-1-seater-sofa-in-slate-grey-colour-mhadrn.jpg,0
FM1903589-S-WH32516,"Cheshire Velvet 1 Seater Sofa In Teal Blue Colour",Hybrid_AS-481-1Str-VishatTeal,Hybrid_AS-481-1Str-VishatTeal,simple,Furniture,13334,43999,42665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/c/h/60x66/cheshire-velvet-1-seater-sofa-in-teal-blue-colour-cheshire-velvet-1-seater-sofa-in-teal-blue-colour-k0dqhq.jpg,0
FM1917746-S-WH32516,"Azalea Velvet 2 Seater Sofa In Fossil Grey Colour","AS-475-2S-Grey Velvet-Iconic57","2 Seater Sofa",simple,Furniture,17464,57499,54665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/z/60x66/azalea-velvet-2-seater-sofa-in-fossil-grey-colour-azalea-velvet-2-seater-sofa-in-fossil-grey-colour-k87agt.jpg,0
FM1917749-S-WH32516,"Azalea Velvet 2 Seater Sofa In Brown Colour","AS-475-2S-Brown Velvet","2 Seater Sofa",simple,Furniture,17464,57499,54665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/z/60x66/azalea-velvet-2-seater-sofa-in-brown-colour-azalea-velvet-2-seater-sofa-in-brown-colour-9vtbbx.jpg,0
FN1875519-S-WH32516,"Amanda Fabric 1 Seater Sofa In Beige Colour",AS-384-1S-AzoraBeige59204,AS-384-1S-AzoraBeige59204,simple,Furniture,11057,36499,34665,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/a/m/60x66/amanda-fabric-1-seater-sofa-in-beige-colour-amanda-fabric-1-seater-sofa-in-beige-colour-uero2e.jpg,0
FM1973671-S-WH32516,"Metheny Fabric Arm Chair In Floral Print",111-56_WH3251626April2023,111-56_WH3251626April2023,simple,Furniture,10620,39999,35624,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/m/e/60x66/metheny-fabric-arm-chair-in-floral-print-metheny-fabric-arm-chair-in-floral-print-tf7swq.jpg,0
FM1990727-S-WH32516,"Metheny Fabric Arm Chair In Floral Print on White Colour","Sandy Chair with Printed Fabric in Beige_PM_WH3251626April2023","Sandy Chair with Printed Fabric in Beige_PM_WH3251626April2023",simple,Furniture,10620,39999,35624,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/a/60x66/sandy-upholstered-armchair-with-floral-print-by-woodsworth-sandy-upholstered-armchair-with-floral-pr-3lepw6.jpg,0
FN2020979-S-WH32516,"Epephanio Fabric Full BackSwivel Lounge Chair In Rust Colour","QT revolving chair in Grey colour_WH3251626April2023","QT revolving chair in Grey colour_WH3251626April2023",simple,Furniture,18479,65999,59999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/q/t/60x66/qt-revolving-lounge-chair-in-rust-colour-by-casacraft-qt-revolving-lounge-chair-in-rust-colour-by-ca-0wtens.jpg,0
FN1965657-S-WH32516,"Sato Leatherette RHS Sectional Sofa (3 + Lounger) In Texas Brown Colour","Chicago III + Lounger LHS Brown@6 PM_WH3251626April2023","Chicago III + Lounger LHS Brown@6 PM_WH3251626April2023",simple,Furniture,22851,65499,61332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/a/60x66/sato-3-seater-sofa-lounger-rhs-in-imperial-brown-color-by-mintwud-sato-3-seater-sofa-lounger-rhs-in--dnlcak.jpg,0
FN1965659-S-WH32516,"Sato Leatherette LHS Sectional Sofa (3 + Lounger) In Texas Brown Colour","Chicago III + Lounger RHS Brown@8_PM_WH3251626April2023","Chicago III + Lounger RHS Brown@8_PM_WH3251626April2023",simple,Furniture,22851,65499,61332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/a/60x66/sato-3-seater-sofa-lounger-lhs-in-imperial-brown-color-by-mintwud-sato-3-seater-sofa-lounger-lhs-in--2gikqz.jpg,0
FN1875538-S-WH32516,"Serena Fabric LHS Sectional Sofa (3 + Lounger) In Blue Colour","Serena-LHS 3 Seater-Blue_New_2021-3427-WH32516","Serena-LHS 3 Seater-Blue_New_2021-3427-WH32516",simple,Furniture,22514,74499,71332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-3-seater-lhs-sofa-in-blue-colour---casacraft-by-pepperfry-serena-3-seater-lhs-sofa-in-blue-co-guf1x9.jpg,0
FN1850476-S-WH32516,"Serena Fabric 2 Seater Sofa In Sandy Brown Colour","Madrid II_Sandy Brown_New_2021-3427-WH32516","Madrid II_Sandy Brown_New_2021-3427-WH32516",simple,Furniture,10561,34999,33332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-2-seater-sofa-in-sandy-brown-colour-by-casacraft-serena-2-seater-sofa-in-sandy-brown-colour-b-13epet.jpg,0
FN1850480-S-WH32516,"Serena Fabric 1 Seater Sofa In Blue Colour","Madrid I_Blue_New_2021-3427-WH32516","Madrid I_Blue_New_2021-3427-WH32516",simple,Furniture,8142,26999,25332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-1-seater-sofa-in-blue-colour-by-casacraft-serena-1-seater-sofa-in-blue-colour-by-casacraft-hpb0hn.jpg,0
FM1908943-S-WH32516,"Serena Fabric 1 Seater Sofa In Garnet Red Colour","Serena One Seater Red ,-3427-WH32516","Serena One Seater Red ,-3427-WH32516",simple,Furniture,8142,26999,25332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-fabric-1-seater-sofa-in-garnet-red-colour-serena-fabric-1-seater-sofa-in-garnet-red-colour-yh7gov.jpg,0
FM1915456-S-WH32516,"Serena Fabric 2 Seater Sofa In Graphite Grey Colour","Serena Two Seater Grey ,-3427-WH32516","Serena Two Seater Grey ,-3427-WH32516",simple,Furniture,10561,34999,33332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/s/e/60x66/serena-2-seater-in-graphite-grey-colour-serena-2-seater-in-graphite-grey-colour-rxufad.jpg,0
